layer,rel_path,family,module,role,has_desc,has_state,has_algo,has_ctx,is_hot_path,is_bridge,has_legacy_hot_path,tested,note
L3_MD,ufc_core/L3_MD/Material/Hyper/MD_Mat_Hyper_Foam.f90,Hyper,MD_Mat_Hyper_Foam,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Hyper/MD_Mat_Hyper_MooneyRivlin.f90,Hyper,MD_Mat_Hyper_MooneyRivlin,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Hyper/MD_Mat_Hyper_NeoHookean.f90,Hyper,MD_Mat_HyperElas_NeoHookean,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Hyper/MD_Mat_Hyper_Ogden.f90,Hyper,MD_Mat_HyperElas_Ogden,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Hyper/MD_Mat_Hyper_Yeoh.f90,Hyper,MD_Mat_Hyper_Yeoh,Def,True,False,False,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Barlat.f90,Plast,MD_Mat_Plast_Barlat,Def,True,False,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Brg.f90,Plast,MD_Mat_Plast_Brg,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Chaboche.f90,Plast,MD_Mat_Plast_Chaboche,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Core.f90,Plast,MD_Mat_Plast_Core,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Def.f90,Plast,MD_Mat_Plast_Def,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_GTN.f90,Plast,MD_Mat_Plast_GTN,Def,True,False,True,False,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_Hill.f90,Plast,MD_Mat_Plast_Hill,Def,True,True,True,True,False,True,False,False,
L3_MD,ufc_core/L3_MD/Material/Plast/MD_Mat_Plast_J2.f90,Plast,MD_Mat_Plast_J2,Def,True,True,True,True,False,True,False,False,
